total_extension_nm,DNA_extension_avg_nm,force_avg_pN,force_sd_pN,average_bp_unzipped_avg,bp_unzipped_sd
0,-0.26717,0.0197866,nan,0.311369,0.52865
1,0.732101,0.0198406,7.62939e-06,0.311373,0.528657
2,1.73138,0.0198937,5.3948e-06,0.311369,0.52865
3,2.73066,0.0199475,0,0.311387,0.528661
4,3.72993,0.0200015,7.62939e-06,0.311387,0.528661
5,4.7292,0.0200555,nan,0.311387,0.528661
6,5.72847,0.0201098,0,0.311369,0.52865
7,6.72772,0.0201647,1.07896e-05,0.311373,0.528657
8,7.72699,0.0202188,nan,0.311368,0.52865
9,8.72624,0.0202746,nan,0.311373,0.528657
10,9.7255,0.0203296,nan,0.311369,0.528651
11,10.7248,0.0203845,0,0.311368,0.52865
12,11.724,0.0204404,nan,0.311368,0.52865
13,12.7232,0.0204963,0,0.311368,0.52865
14,13.7225,0.0205528,nan,0.311387,0.528661
15,14.7217,0.020609,1.20631e-05,0.311368,0.52865
16,15.721,0.0206658,1.07896e-05,0.311368,0.52865
17,16.7202,0.0207226,9.34406e-06,0.311369,0.528651
18,17.7194,0.0207794,9.34406e-06,0.311368,0.52865
19,18.7186,0.0208371,5.3948e-06,0.311369,0.528651
20,19.7179,0.0208949,1.07896e-05,0.311373,0.528657
21,20.7171,0.0209526,7.62939e-06,0.311369,0.528651
22,21.7163,0.0210104,1.07896e-05,0.311368,0.52865
23,22.7155,0.0210688,7.62939e-06,0.311387,0.52866
24,23.7147,0.0211275,5.3948e-06,0.311387,0.52866
25,24.7139,0.0211855,7.62939e-06,0.311368,0.52865
26,25.7131,0.0212451,0,0.311368,0.52865
27,26.7123,0.0213046,7.62939e-06,0.311373,0.528656
28,27.7115,0.021364,9.34406e-06,0.311386,0.52866
29,28.7107,0.0214239,0,0.311372,0.528656
30,29.7099,0.0214835,9.34406e-06,0.311368,0.52865
31,30.7091,0.0215438,1.20631e-05,0.311386,0.52866
32,31.7083,0.0216046,nan,0.311368,0.528651
33,32.7075,0.0216651,1.07896e-05,0.311368,0.528651
34,33.7066,0.0217256,9.34406e-06,0.311368,0.52865
35,34.7058,0.0217871,7.62939e-06,0.311368,0.52865
36,35.705,0.0218486,nan,0.311368,0.52865
37,36.7042,0.0219107,7.62939e-06,0.311386,0.52866
38,37.7033,0.0219731,nan,0.311386,0.52866
39,38.7025,0.0220348,5.3948e-06,0.311368,0.52865
40,39.7016,0.0220981,7.62939e-06,0.311372,0.528656
41,40.7008,0.0221606,7.62939e-06,0.311368,0.52865
42,41.6999,0.0222239,7.62939e-06,0.311372,0.528656
43,42.6991,0.0222872,7.62939e-06,0.311372,0.528656
44,43.6982,0.0223512,7.62939e-06,0.311386,0.52866
45,44.6973,0.0224148,1.07896e-05,0.311368,0.52865
46,45.6965,0.022479,7.62939e-06,0.311372,0.528656
47,46.6956,0.0225433,7.62939e-06,0.311368,0.52865
48,47.6947,0.0226085,nan,0.311368,0.52865
49,48.6938,0.0226737,0,0.311372,0.528656
50,49.693,0.0227389,1.32145e-05,0.311368,0.52865
51,50.6921,0.0228041,7.62939e-06,0.311368,0.52865
52,51.6912,0.0228702,7.62939e-06,0.311372,0.528656
53,52.6903,0.0229363,0,0.311368,0.52865
54,53.6894,0.0230031,7.62939e-06,0.311385,0.52866
55,54.6885,0.0230695,nan,0.311372,0.528656
56,55.6876,0.0231366,0,0.311372,0.528656
57,56.6867,0.0232043,0,0.311385,0.52866
58,57.6858,0.0232716,1.32145e-05,0.311368,0.52865
59,58.6849,0.0233396,7.62939e-06,0.311372,0.528656
60,59.6839,0.0234076,nan,0.311368,0.52865
61,60.683,0.0234765,1.07896e-05,0.311368,0.52865
62,61.6821,0.0235454,1.32145e-05,0.311368,0.52865
63,62.6811,0.0236143,7.62939e-06,0.311368,0.52865
64,63.6802,0.0236833,0,0.311368,0.52865
65,64.6793,0.023754,1.32145e-05,0.311372,0.528656
66,65.6783,0.023823,7.62939e-06,0.311368,0.52865
67,66.6774,0.0238937,nan,0.311368,0.52865
68,67.6764,0.0239645,0,0.311368,0.52865
69,68.6755,0.0240353,0,0.311368,0.52865
70,69.6745,0.0241068,7.62939e-06,0.311385,0.528659
71,70.6735,0.0241787,1.07896e-05,0.311368,0.52865
72,71.6726,0.0242504,0,0.311372,0.528656
73,72.6716,0.0243222,1.52588e-05,0.311368,0.52865
74,73.6706,0.0243948,1.07896e-05,0.311368,0.52865
75,74.6696,0.0244681,0,0.311385,0.528659
76,75.6686,0.0245419,1.32145e-05,0.311372,0.528656
77,76.6676,0.0246146,1.07896e-05,0.311367,0.52865
78,77.6666,0.0246891,1.07896e-05,0.311368,0.52865
79,78.6656,0.0247636,1.32145e-05,0.311371,0.528655
80,79.6646,0.0248381,1.07896e-05,0.311371,0.528655
81,80.6636,0.0249126,1.07896e-05,0.311367,0.52865
82,81.6626,0.0249878,nan,0.311384,0.528659
83,82.6616,0.0250635,nan,0.311367,0.52865
84,83.6605,0.0251398,7.62939e-06,0.311372,0.528656
85,84.6595,0.0252162,0,0.311372,0.528656
86,85.6585,0.0252926,nan,0.311368,0.52865
87,86.6575,0.025369,0,0.311367,0.528649
88,87.6564,0.0254472,nan,0.311371,0.528656
89,88.6554,0.0255242,1.32145e-05,0.311384,0.528659
90,89.6543,0.0256018,7.62939e-06,0.311367,0.528649
91,90.6532,0.0256807,0,0.311384,0.528658
92,91.6522,0.0257601,7.62939e-06,0.311371,0.528656
93,92.6511,0.0258383,1.07896e-05,0.311367,0.528649
94,93.65,0.0259184,nan,0.311371,0.528656
95,94.649,0.0259985,1.32145e-05,0.311371,0.528656
96,95.6479,0.0260786,7.62939e-06,0.311371,0.528656
97,96.6468,0.0261587,1.07896e-05,0.311367,0.528649
98,97.6457,0.0262395,0,0.311383,0.528658
99,98.6446,0.0263208,7.62939e-06,0.311367,0.528649
100,99.6435,0.0264027,1.07896e-05,0.311367,0.528649
101,100.642,0.0264847,7.62939e-06,0.311367,0.528649
102,101.641,0.0265666,1.52588e-05,0.311367,0.528649
103,102.64,0.0266505,1.07896e-05,0.311368,0.52865
104,103.639,0.026734,7.62939e-06,0.311387,0.528664
105,104.638,0.0268169,1.32145e-05,0.311383,0.528658
106,105.637,0.0269016,1.32145e-05,0.311387,0.528664
107,106.636,0.0269857,7.62939e-06,0.311367,0.52865
108,107.634,0.0270702,7.62939e-06,0.311383,0.528658
109,108.633,0.0271552,7.62939e-06,0.311367,0.528649
110,109.632,0.0272409,nan,0.311367,0.528649
111,110.631,0.0273266,nan,0.311367,0.528649
112,111.63,0.0274141,nan,0.311371,0.528655
113,112.629,0.0275005,nan,0.311383,0.528658
114,113.628,0.0275874,nan,0.311367,0.528649
115,114.626,0.0276749,nan,0.311367,0.528649
116,115.625,0.027764,nan,0.311386,0.528663
117,116.624,0.0278519,7.62939e-06,0.311367,0.528649
118,117.623,0.0279413,7.62939e-06,0.311367,0.52865
119,118.622,0.0280307,nan,0.311367,0.52865
120,119.62,0.0281201,1.07896e-05,0.311367,0.528649
121,120.619,0.0282108,7.62939e-06,0.311398,0.528666
122,121.618,0.0283008,7.62939e-06,0.311367,0.528649
123,122.617,0.028392,nan,0.311367,0.528649
124,123.615,0.0284833,nan,0.311367,0.528649
125,124.614,0.0285764,nan,0.311374,0.52866
126,125.613,0.0286677,nan,0.311367,0.528649
127,126.612,0.0287608,nan,0.311366,0.528649
128,127.61,0.028854,0,0.311367,0.528649
129,128.609,0.0289484,nan,0.311398,0.528666
130,129.608,0.0290421,7.62939e-06,0.311366,0.528649
131,130.607,0.0291371,7.62939e-06,0.311366,0.528649
132,131.605,0.0292321,nan,0.311366,0.528649
133,132.604,0.0293284,0,0.311397,0.528666
134,133.603,0.0294239,7.62939e-06,0.311366,0.528649
135,134.601,0.0295208,0,0.311367,0.528649
136,135.6,0.0296176,nan,0.311367,0.528649
137,136.599,0.0297145,nan,0.311366,0.528649
138,137.597,0.0298132,nan,0.311366,0.528649
139,138.596,0.0299119,0,0.311366,0.528649
140,139.595,0.0300107,nan,0.311366,0.528649
141,140.593,0.0301094,nan,0.311366,0.528648
142,141.592,0.03021,0,0.311366,0.528648
143,142.591,0.0303106,nan,0.311366,0.528649
144,143.589,0.0304111,nan,0.311366,0.528648
145,144.588,0.0305135,nan,0.311373,0.528659
146,145.587,0.0306155,0,0.311396,0.528665
147,146.585,0.030718,nan,0.311396,0.528665
148,147.584,0.0308209,nan,0.311373,0.528659
149,148.582,0.0309247,nan,0.311396,0.528665
150,149.581,0.0310277,7.62939e-06,0.311366,0.528648
151,150.58,0.0311333,1.86881e-05,0.311396,0.528665
152,151.578,0.0312381,1.32145e-05,0.311373,0.528659
153,152.577,0.0313438,nan,0.311396,0.528665
154,153.575,0.03145,1.52588e-05,0.311396,0.528665
155,154.574,0.0315566,1.07896e-05,0.311373,0.528659
156,155.572,0.0316628,1.07896e-05,0.311366,0.528648
157,156.571,0.0317709,1.07896e-05,0.311366,0.528648
158,157.57,0.0318789,0,0.311366,0.528648
159,158.568,0.0319887,nan,0.311373,0.528658
160,159.567,0.0320986,nan,0.311373,0.528658
161,160.565,0.0322085,1.52588e-05,0.311373,0.528658
162,161.564,0.0323185,nan,0.311365,0.528648
163,162.562,0.0324302,nan,0.311372,0.528658
164,163.561,0.0325419,nan,0.311372,0.528658
165,164.559,0.0326538,1.07896e-05,0.311366,0.528649
166,165.558,0.0327669,0,0.311395,0.528664
167,166.556,0.0328809,nan,0.311372,0.528658
168,167.554,0.0329946,nan,0.311372,0.528658
169,168.553,0.0331082,nan,0.311365,0.528648
170,169.551,0.0332237,nan,0.311365,0.528648
171,170.55,0.0333406,nan,0.311394,0.528664
172,171.548,0.0334565,1.07896e-05,0.311372,0.528658
173,172.547,0.0335739,nan,0.311365,0.528648
174,173.545,0.0336912,nan,0.311372,0.528658
175,174.543,0.0338099,nan,0.311394,0.528664
176,175.542,0.0339278,0,0.311365,0.528648
177,176.54,0.0340484,0,0.311394,0.528664
178,177.539,0.0341681,0,0.311365,0.528648
179,178.537,0.0342892,nan,0.311365,0.528648
180,179.535,0.0344116,nan,0.311394,0.528664
181,180.534,0.0345326,nan,0.311393,0.528663
182,181.532,0.0346556,0,0.311393,0.528663
183,182.53,0.034779,nan,0.311371,0.528657
184,183.529,0.0349038,1.52588e-05,0.311371,0.528657
185,184.527,0.0350281,1.52588e-05,0.311393,0.528663
186,185.525,0.0351534,nan,0.311365,0.528648
187,186.524,0.03528,nan,0.311371,0.528657
188,187.522,0.0354067,1.52588e-05,0.311371,0.528657
189,188.52,0.0355334,1.52588e-05,0.311365,0.528648
190,189.518,0.0356614,nan,0.311393,0.528663
191,190.517,0.0357904,0,0.311365,0.528648
192,191.515,0.0359208,nan,0.311371,0.528658
193,192.513,0.0360512,1.07896e-05,0.311371,0.528658
194,193.511,0.0361816,nan,0.311371,0.528657
195,194.51,0.036312,nan,0.311364,0.528647
196,195.508,0.036446,1.86881e-05,0.311371,0.528658
197,196.506,0.0365783,nan,0.311371,0.528657
198,197.504,0.0367119,nan,0.311392,0.528662
199,198.502,0.0368465,0,0.31137,0.528657
200,199.501,0.0369825,nan,0.31137,0.528657
201,200.499,0.037118,nan,0.311392,0.528662
202,201.497,0.0372545,1.07896e-05,0.311364,0.528648
203,202.495,0.0373923,0,0.311364,0.528647
204,203.493,0.0375302,nan,0.311364,0.528647
205,204.491,0.0376698,1.52588e-05,0.31137,0.528656
206,205.489,0.0378096,1.07896e-05,0.311364,0.528647
207,206.488,0.0379511,nan,0.31137,0.528657
208,207.486,0.0380926,0,0.31137,0.528657
209,208.484,0.0382342,0,0.31137,0.528656
210,209.482,0.0383771,1.07896e-05,0.311391,0.528661
211,210.48,0.038521,0,0.31137,0.528657
212,211.478,0.0386663,1.52588e-05,0.31137,0.528657
213,212.476,0.0388116,nan,0.31137,0.528657
214,213.474,0.0389569,1.52588e-05,0.311364,0.528647
215,214.472,0.0391049,nan,0.311417,0.528676
216,215.47,0.0392512,nan,0.311363,0.528646
217,216.468,0.0394002,0,0.311363,0.528647
218,217.466,0.0395493,1.52588e-05,0.311363,0.528646
219,218.464,0.0397014,0,0.311396,0.52867
220,219.462,0.039851,0,0.311363,0.528646
221,220.46,0.0400037,nan,0.311363,0.528647
222,221.458,0.0401565,nan,0.311363,0.528646
223,222.456,0.0403124,1.52588e-05,0.311396,0.52867
224,223.454,0.0404657,nan,0.311363,0.528647
225,224.451,0.0406221,0,0.311369,0.528656
226,225.449,0.0407785,0,0.311369,0.528656
227,226.447,0.0409351,nan,0.311363,0.528646
228,227.445,0.0410951,1.07896e-05,0.311375,0.528664
229,228.443,0.0412544,2.15792e-05,0.311415,0.528675
230,229.441,0.0414146,1.86881e-05,0.311415,0.528675
231,230.439,0.0415757,1.86881e-05,0.311374,0.528664
232,231.436,0.041736,1.52588e-05,0.311362,0.528646
233,232.434,0.0418999,1.07896e-05,0.311363,0.528647
234,233.432,0.0420638,0,0.311362,0.528646
235,234.43,0.0422291,1.86881e-05,0.311388,0.52866
236,235.428,0.0423953,1.07896e-05,0.311368,0.528655
237,236.425,0.0425629,nan,0.311374,0.528663
238,237.423,0.0427305,0,0.311374,0.528663
239,238.421,0.0428983,1.07896e-05,0.311362,0.528646
240,239.418,0.0430695,1.07896e-05,0.311374,0.528663
241,240.416,0.0432404,2.15792e-05,0.311393,0.528668
242,241.414,0.0434123,2.41263e-05,0.311374,0.528663
243,242.412,0.0435838,1.07896e-05,0.311362,0.528645
244,243.409,0.0437588,1.52588e-05,0.311362,0.528646
245,244.407,0.0439339,1.52588e-05,0.311368,0.528654
246,245.404,0.044109,nan,0.311361,0.528646
247,246.402,0.0442877,nan,0.311373,0.528662
248,247.4,0.0444661,1.52588e-05,0.311392,0.528667
249,248.397,0.0446453,1.52588e-05,0.311373,0.528662
250,249.395,0.0448243,1.52588e-05,0.311362,0.528646
251,250.392,0.0450067,1.52588e-05,0.311373,0.528662
252,251.39,0.0451892,0,0.311373,0.528662
253,252.387,0.0453719,1.52588e-05,0.311361,0.528646
254,253.385,0.045558,1.52588e-05,0.311372,0.528662
255,254.382,0.0457443,1.52588e-05,0.311372,0.528662
256,255.38,0.0459306,nan,0.311372,0.528661
257,256.377,0.0461196,0,0.31141,0.528672
258,257.375,0.0463069,2.15792e-05,0.311361,0.528645
259,258.372,0.0464996,0,0.31141,0.528671
260,259.37,0.0466905,0,0.311372,0.528661
261,260.367,0.0468842,nan,0.311372,0.528661
262,261.364,0.047078,1.52588e-05,0.311371,0.528661
263,262.362,0.0472718,nan,0.31136,0.528645
264,263.359,0.0474691,2.15792e-05,0.311371,0.528661
265,264.356,0.0476667,1.52588e-05,0.31136,0.528645
266,265.354,0.0478668,2.15792e-05,0.311408,0.528671
267,266.351,0.0480653,0,0.31136,0.528645
268,267.348,0.0482664,0,0.31136,0.528645
269,268.346,0.0484703,nan,0.311408,0.52867
270,269.343,0.0486752,2.6429e-05,0.311408,0.52867
271,270.34,0.0488801,3.41197e-05,0.311407,0.52867
272,271.337,0.049086,2.6429e-05,0.31136,0.528644
273,272.334,0.0492945,2.15792e-05,0.31137,0.52866
274,273.332,0.0495032,nan,0.311359,0.528644
275,274.329,0.0497145,nan,0.311406,0.528669
276,275.326,0.0499269,nan,0.311407,0.528671
277,276.323,0.0501392,nan,0.311407,0.528669
278,277.32,0.0503526,nan,0.311359,0.528644
279,278.317,0.0505687,1.52588e-05,0.311359,0.528644
280,279.314,0.0507874,2.15792e-05,0.311405,0.528669
281,280.311,0.0510072,nan,0.311406,0.52867
282,281.308,0.051227,2.15792e-05,0.311405,0.528668
283,282.305,0.0514477,1.52588e-05,0.311369,0.528659
284,283.302,0.0516712,0,0.311369,0.528659
285,284.299,0.0518949,nan,0.311358,0.528644
286,285.296,0.0521211,nan,0.311404,0.528668
287,286.293,0.0523492,2.6429e-05,0.311369,0.528658
288,287.29,0.0525792,2.15792e-05,0.311415,0.528684
289,288.287,0.0528074,1.52588e-05,0.311368,0.528658
290,289.284,0.0530412,2.6429e-05,0.311404,0.528669
291,290.281,0.0532732,2.15792e-05,0.311358,0.528643
292,291.277,0.0535105,1.52588e-05,0.311413,0.528683
293,292.274,0.0537453,2.6429e-05,0.311403,0.528667
294,293.271,0.0539837,3.05176e-05,0.311403,0.528667
295,294.268,0.0542231,1.52588e-05,0.311367,0.528657
296,295.265,0.0544652,nan,0.311368,0.528658
297,296.261,0.0547073,nan,0.311367,0.528657
298,297.258,0.0549523,nan,0.311402,0.528667
299,298.255,0.0551981,0,0.311401,0.528666
300,299.251,0.0554476,nan,0.311412,0.528682
301,300.248,0.0556947,nan,0.311356,0.528642
302,301.245,0.0559469,nan,0.311401,0.528667
303,302.241,0.0562001,nan,0.311411,0.528681
304,303.238,0.0564545,nan,0.311366,0.528657
305,304.234,0.0567106,nan,0.311401,0.528666
306,305.231,0.0569686,nan,0.311366,0.528657
307,306.227,0.0572294,nan,0.311366,0.528657
308,307.224,0.0574901,nan,0.311366,0.528657
309,308.22,0.0577537,nan,0.311399,0.528666
310,309.217,0.0580191,nan,0.311365,0.528656
311,310.213,0.0582863,3.05176e-05,0.311409,0.52868
312,311.209,0.0585554,2.15792e-05,0.311375,0.52867
313,312.206,0.0588239,0,0.311355,0.528641
314,313.202,0.0590984,nan,0.311408,0.528679
315,314.198,0.0593741,nan,0.311407,0.528679
316,315.195,0.0596498,nan,0.311408,0.528679
317,316.191,0.0599265,nan,0.311364,0.528655
318,317.187,0.0602086,nan,0.311407,0.528678
319,318.183,0.0604907,nan,0.31144,0.528687
320,319.179,0.0607748,0,0.311406,0.528678
321,320.176,0.0610589,2.6429e-05,0.311363,0.528655
322,321.172,0.0613485,2.15792e-05,0.311406,0.528677
323,322.168,0.0616391,0,0.311406,0.528677
324,323.164,0.0619307,0,0.311363,0.528654
325,324.16,0.0622267,nan,0.311438,0.528687
326,325.156,0.0625221,0,0.311396,0.528664
327,326.152,0.0628201,2.15792e-05,0.311395,0.528663
328,327.148,0.0631217,nan,0.311404,0.528676
329,328.144,0.0634236,3.73762e-05,0.311394,0.528662
330,329.139,0.063729,3.05176e-05,0.311394,0.528663
331,330.135,0.0640372,nan,0.311435,0.528684
332,331.131,0.0643447,nan,0.311361,0.528653
333,332.127,0.0646575,nan,0.31137,0.528666
334,333.123,0.0649705,nan,0.311361,0.528652
335,334.118,0.0652889,nan,0.311435,0.528684
336,335.114,0.0656066,0,0.311393,0.528662
337,336.11,0.065927,nan,0.311392,0.528662
338,337.105,0.066251,nan,0.311401,0.528674
339,338.101,0.0665779,nan,0.311433,0.528684
340,339.097,0.0669057,nan,0.311433,0.528684
341,340.092,0.0672354,3.05176e-05,0.311368,0.528665
342,341.088,0.0675688,2.15792e-05,0.311432,0.528683
343,342.083,0.0679041,nan,0.311431,0.528683
344,343.079,0.0682412,2.15792e-05,0.311368,0.528664
345,344.074,0.0685821,0,0.311431,0.528683
346,345.069,0.0689248,0,0.31143,0.528682
347,346.065,0.0692694,0,0.311367,0.528663
348,347.06,0.0696177,2.15792e-05,0.311429,0.528682
349,348.055,0.0699679,nan,0.311428,0.52868
350,349.051,0.0703199,nan,0.311366,0.528662
351,350.046,0.0706775,nan,0.311366,0.528662
352,351.041,0.0710352,0,0.311365,0.528662
353,352.036,0.0713984,0,0.311427,0.52868
354,353.031,0.0717634,0,0.311427,0.52868
355,354.026,0.0721285,2.15792e-05,0.311426,0.52868
356,355.021,0.0724982,2.15792e-05,0.311404,0.528683
357,356.016,0.0728734,3.05176e-05,0.311443,0.528704
358,357.011,0.0732461,nan,0.311425,0.528679
359,358.006,0.0736261,0,0.311424,0.528678
360,359.001,0.0740061,nan,0.311424,0.528678
361,359.996,0.0743879,0,0.311363,0.52866
362,360.99,0.0747753,0,0.311362,0.528659
363,361.985,0.0751684,nan,0.311422,0.528677
364,362.98,0.075563,0,0.311439,0.528702
365,363.974,0.0759581,3.05176e-05,0.311422,0.528677
366,364.969,0.0763549,nan,0.311361,0.528658
367,365.964,0.0767572,0,0.311361,0.528658
368,366.958,0.0771651,0,0.31142,0.528675
369,367.953,0.0775749,2.15792e-05,0.311419,0.528675
370,368.947,0.0779847,nan,0.311419,0.528675
371,369.941,0.0784019,nan,0.311418,0.528674
372,370.936,0.0788191,2.15792e-05,0.311418,0.528674
373,371.93,0.0792436,0,0.311435,0.528698
374,372.924,0.0796685,nan,0.311417,0.528674
375,373.919,0.080095,2.15792e-05,0.311359,0.528658
376,374.913,0.0805272,3.73762e-05,0.311358,0.528657
377,375.907,0.0809649,nan,0.311416,0.528672
378,376.901,0.0814043,nan,0.311431,0.528696
379,377.895,0.0818459,2.15792e-05,0.311357,0.528656
380,378.889,0.082293,nan,0.311357,0.528656
381,379.883,0.0827454,nan,0.31143,0.528695
382,380.877,0.0831999,0,0.31143,0.528696
383,381.87,0.0836546,nan,0.311412,0.52867
384,382.864,0.0841163,nan,0.311428,0.528693
385,383.858,0.0845803,3.73762e-05,0.311355,0.528654
386,384.852,0.0850532,2.15792e-05,0.311484,0.52871
387,385.845,0.0855244,nan,0.311427,0.528694
388,386.839,0.0860013,3.73762e-05,0.311426,0.528693
389,387.832,0.0864837,4.82525e-05,0.311481,0.528708
390,388.826,0.0869645,4.82525e-05,0.311353,0.528652
391,389.819,0.0874541,nan,0.311424,0.52869
392,390.812,0.0879477,0,0.311368,0.528675
393,391.806,0.0884451,0,0.311423,0.528691
394,392.799,0.0889461,nan,0.311367,0.528674
395,393.792,0.0894509,3.05176e-05,0.311421,0.528688
396,394.785,0.0899596,3.05176e-05,0.31135,0.52865
397,395.778,0.0904772,0,0.311475,0.528704
398,396.771,0.0909934,nan,0.311403,0.528665
399,397.764,0.0915203,3.05176e-05,0.311474,0.528704
400,398.757,0.0920437,3.05176e-05,0.311417,0.528686
401,399.75,0.0925783,3.05176e-05,0.311471,0.528701
402,400.743,0.0931147,6.10352e-05,0.311471,0.528701
403,401.735,0.0936549,4.31584e-05,0.311362,0.52867
404,402.728,0.0942025,3.05176e-05,0.311469,0.528701
405,403.721,0.0947538,0,0.311468,0.528701
406,404.713,0.095307,0,0.311414,0.528684
407,405.706,0.0958712,4.31584e-05,0.311482,0.528722
408,406.698,0.0964321,0,0.311412,0.528683
409,407.69,0.0970039,0,0.311465,0.528699
410,408.682,0.0975794,0,0.311411,0.528682
411,409.675,0.0981604,4.31584e-05,0.311425,0.528703
412,410.667,0.0987473,5.2858e-05,0.311462,0.528697
413,411.659,0.0993322,3.05176e-05,0.311356,0.528664
414,412.651,0.0999283,nan,0.311355,0.528664
415,413.643,0.100535,3.05176e-05,0.311475,0.528717
416,414.634,0.101141,nan,0.311421,0.5287
417,415.626,0.101752,nan,0.311421,0.5287
418,416.618,0.102368,4.31584e-05,0.311456,0.528693
419,417.609,0.102994,nan,0.311455,0.528692
420,418.601,0.103622,nan,0.311403,0.528678
421,419.592,0.10426,0,0.311483,0.528733
422,420.584,0.104901,0,0.311482,0.528732
423,421.575,0.105542,3.05176e-05,0.311451,0.528689
424,422.566,0.106198,3.05176e-05,0.311465,0.52871
425,423.557,0.106854,nan,0.311449,0.528688
426,424.548,0.107524,0,0.311478,0.528729
427,425.539,0.108194,3.05176e-05,0.311477,0.52873
428,426.53,0.108865,nan,0.311445,0.528685
429,427.521,0.10955,nan,0.311473,0.528726
430,428.512,0.110236,nan,0.311444,0.528684
431,429.502,0.110936,nan,0.311471,0.528725
432,430.493,0.111637,nan,0.311456,0.528703
433,431.483,0.112352,nan,0.31147,0.528726
434,432.473,0.113067,4.31584e-05,0.311469,0.528726
435,433.464,0.113783,nan,0.311437,0.52868
436,434.454,0.114513,nan,0.311437,0.528679
437,435.444,0.115257,nan,0.311465,0.528722
438,436.434,0.115992,3.05176e-05,0.311338,0.528652
439,437.424,0.116747,0,0.311462,0.52872
440,438.413,0.117507,5.2858e-05,0.311461,0.52872
441,439.403,0.118267,nan,0.311459,0.528718
442,440.393,0.119042,nan,0.311458,0.528717
443,441.382,0.119817,nan,0.311456,0.528713
444,442.371,0.120607,nan,0.311456,0.528715
445,443.361,0.121401,nan,0.311331,0.528646
446,444.35,0.122205,0,0.31133,0.528646
447,445.339,0.123021,0,0.311452,0.528712
448,446.328,0.12384,3.05176e-05,0.31145,0.528711
449,447.317,0.12466,nan,0.311421,0.528671
450,448.305,0.125506,4.31584e-05,0.311541,0.528737
451,449.294,0.126344,0,0.311446,0.528708
452,450.283,0.127193,0,0.311444,0.528707
453,451.271,0.128057,0,0.311442,0.528706
454,452.259,0.128932,nan,0.31156,0.528771
455,453.247,0.129801,nan,0.311439,0.528703
456,454.235,0.130695,4.31584e-05,0.311437,0.528702
457,455.223,0.131589,0,0.311436,0.528701
458,456.211,0.132498,nan,0.311461,0.528738
459,457.199,0.133407,nan,0.311433,0.528699
460,458.186,0.134331,4.31584e-05,0.311432,0.528697
461,459.174,0.135269,0,0.311457,0.528737
462,460.161,0.136208,0,0.311429,0.528698
463,461.148,0.137162,nan,0.311428,0.528697
464,462.135,0.13813,nan,0.311451,0.528733
465,463.122,0.139099,0,0.311424,0.528694
466,464.109,0.140083,7.47525e-05,0.311422,0.528693
467,465.095,0.141081,6.10352e-05,0.311446,0.528728
468,466.082,0.142079,nan,0.311418,0.52869
469,467.068,0.143093,nan,0.311417,0.528688
470,468.054,0.14412,4.31584e-05,0.31144,0.528724
471,469.04,0.145149,4.31584e-05,0.311413,0.528686
472,470.026,0.146207,6.10352e-05,0.311438,0.528724
473,471.012,0.147261,nan,0.311521,0.528742
474,471.997,0.148333,nan,0.311544,0.528779
475,472.983,0.149407,nan,0.311515,0.528739
476,473.968,0.150509,4.31584e-05,0.311539,0.528776
477,474.953,0.151612,nan,0.311537,0.528774
478,475.938,0.152719,0,0.311399,0.528675
479,476.923,0.153847,6.10352e-05,0.311506,0.528732
480,477.907,0.154998,7.47525e-05,0.31142,0.52871
481,478.892,0.156142,nan,0.3115,0.528728
482,479.876,0.157308,nan,0.311415,0.528704
483,480.86,0.158496,0,0.311522,0.528765
484,481.844,0.159688,4.31584e-05,0.311519,0.528763
485,482.828,0.160884,0,0.311408,0.528699
486,483.811,0.162102,nan,0.311488,0.528721
487,484.794,0.163354,nan,0.311511,0.528757
488,485.778,0.164591,6.10352e-05,0.311483,0.528717
489,486.76,0.165857,6.10352e-05,0.311505,0.528752
490,487.743,0.167139,nan,0.311501,0.52875
491,488.726,0.16842,4.31584e-05,0.311498,0.528748
492,489.708,0.169731,7.47525e-05,0.311497,0.528749
493,490.69,0.171043,8.63167e-05,0.311492,0.528743
494,491.672,0.172383,7.47525e-05,0.311513,0.528777
495,492.654,0.173725,0,0.311487,0.528739
496,493.636,0.175096,nan,0.311485,0.528742
497,494.617,0.176467,6.10352e-05,0.31148,0.528734
498,495.598,0.177867,6.10352e-05,0.311477,0.528732
499,496.579,0.179279,8.63167e-05,0.311576,0.528786
500,497.56,0.180709,nan,0.311572,0.528783
501,498.54,0.182159,0,0.311469,0.528729
502,499.521,0.183619,6.10352e-05,0.311466,0.528727
503,500.501,0.185108,6.10352e-05,0.311507,0.528789
504,501.48,0.186599,0.000105716,0.311458,0.528721
505,502.46,0.188118,0,0.311499,0.528783
506,503.439,0.189661,8.63167e-05,0.311648,0.528821
507,504.418,0.19121,8.63167e-05,0.311644,0.528818
508,505.397,0.19279,6.10352e-05,0.311642,0.52882
509,506.375,0.194377,6.10352e-05,0.311484,0.528771
510,507.354,0.195986,0,0.311482,0.528773
511,508.332,0.197618,0.000105716,0.311627,0.52881
512,509.309,0.199264,nan,0.311473,0.528766
513,510.287,0.200933,8.63167e-05,0.311469,0.528763
514,511.264,0.202625,0,0.311613,0.528799
515,512.241,0.204331,6.10352e-05,0.31146,0.528756
516,513.217,0.206081,0,0.311648,0.528859
517,514.194,0.207818,8.63167e-05,0.311452,0.528749
