total_extension_nm,DNA_extension_avg_nm,force_avg_pN,force_sd_pN,average_bp_unzipped_avg,bp_unzipped_sd
726,685.18,3.02313,0.00632885,0.122228,0.387003
727,685.614,3.06507,0.00625305,0.122485,0.388018
728,686.042,3.10743,0.00655098,0.123669,0.390291
729,686.47,3.1498,0.00655098,0.124363,0.391251
730,686.89,3.19271,0.00704209,0.124428,0.391766
731,687.311,3.23562,0.00683594,0.124495,0.392276
732,687.72,3.27935,0.00724238,0.126236,0.39484
733,688.128,3.3232,0.00710948,0.126586,0.396092
734,688.536,3.36707,0.00717624,0.126328,0.395717
735,688.933,3.41175,0.00768946,0.128197,0.398587
736,689.328,3.45655,0.0078125,0.128539,0.399764
737,689.711,3.50219,0.00799351,0.130336,0.402259
738,690.106,3.54701,0.00811194,0.130211,0.402318
739,690.488,3.59276,0.00817051,0.13059,0.403625
740,690.859,3.63935,0.00828641,0.132473,0.406235
741,691.231,3.68593,0.00878906,0.13451,0.409209
742,691.6,3.73263,0.00889691,0.134945,0.410631
743,691.969,3.77936,0.00926448,0.134858,0.410834
744,692.327,3.82689,0.00916097,0.136877,0.413577
745,692.684,3.87454,0.00931581,0.137321,0.414943
746,693.04,3.92222,0.00951835,0.137295,0.415388
747,693.396,3.96988,0.00976562,0.137716,0.416607
748,693.742,4.01838,0.0102423,0.139314,0.418372
749,694.085,4.06699,0.0102423,0.139811,0.419852
750,694.418,4.11641,0.010335,0.142188,0.423386
751,694.751,4.16583,0.0109619,0.144454,0.426417
752,695.081,4.21538,0.0109619,0.145073,0.428225
753,695.412,4.26494,0.0109619,0.145667,0.429886
754,695.732,4.31531,0.0115548,0.148059,0.433073
755,696.061,4.36504,0.0110485,0.146305,0.432084
756,696.37,4.4162,0.0117998,0.150782,0.437511
757,696.688,4.4667,0.0122752,0.151465,0.439313
758,697.004,4.5174,0.0120399,0.149541,0.437981
759,697.311,4.56871,0.0118804,0.152056,0.441172
760,697.615,4.6202,0.0124296,0.152213,0.442094
761,697.911,4.67241,0.0129556,0.15579,0.447683
762,698.205,4.72466,0.013102,0.158556,0.451293
763,698.508,4.77631,0.0129556,0.156769,0.450576
764,698.802,4.82859,0.0132467,0.158892,0.452899
765,699.084,4.88174,0.0138107,0.162528,0.458106
766,699.376,4.93418,0.0137415,0.162737,0.458991
767,699.655,4.98754,0.0140842,0.163718,0.461404
768,699.935,5.04093,0.0141517,0.164036,0.462719
769,700.214,5.09428,0.0144188,0.165087,0.465257
770,700.483,5.14839,0.014681,0.168554,0.470225
771,700.753,5.20251,0.015625,0.171849,0.474466
772,701.032,5.25592,0.0153168,0.171817,0.47448
773,701.289,5.31092,0.015625,0.176492,0.481624
774,701.555,5.36526,0.0156859,0.176903,0.482965
775,701.822,5.41955,0.015987,0.178217,0.485886
776,702.078,5.47465,0.0166303,0.180987,0.488962
777,702.332,5.52989,0.0165152,0.18241,0.492124
778,702.586,5.58513,0.0168014,0.183888,0.495374
779,702.84,5.64042,0.0173047,0.184413,0.496986
780,703.084,5.69638,0.0176863,0.188782,0.503134
781,703.338,5.75163,0.0175781,0.190007,0.505484
782,703.579,5.80786,0.0180069,0.190801,0.507872
783,703.823,5.86384,0.018529,0.194886,0.512607
784,704.065,5.92001,0.018529,0.196709,0.51643
785,704.297,5.97689,0.0192361,0.201585,0.523086
786,704.537,6.03314,0.0191366,0.201979,0.524092
787,704.766,6.09023,0.019335,0.204618,0.529954
788,704.998,6.14714,0.0200136,0.208747,0.534089
789,705.226,6.20429,0.0202033,0.210272,0.537953
790,705.455,6.26142,0.0205774,0.211993,0.541027
791,705.683,6.31859,0.0209449,0.213073,0.543696
792,705.902,6.3764,0.021573,0.21823,0.549987
793,706.13,6.43357,0.0213061,0.219422,0.552861
794,706.347,6.49161,0.0218366,0.222009,0.557896
795,706.566,6.54941,0.0220106,0.227354,0.56393
796,706.782,6.60751,0.022944,0.228706,0.567066
797,706.998,6.66557,0.0228607,0.230935,0.571025
798,707.205,6.72425,0.0237608,0.237513,0.579599
799,707.413,6.78295,0.0243162,0.243754,0.587013
800,707.625,6.84129,0.0241588,0.242578,0.589909
801,707.828,6.90028,0.0242376,0.24515,0.594239
802,708.035,6.95903,0.0250883,0.250614,0.600783
803,708.239,7.018,0.0252399,0.253377,0.605273
804,708.442,7.07704,0.0254656,0.255334,0.609561
805,708.639,7.13648,0.0267799,0.264956,0.62171
806,708.842,7.19554,0.0267799,0.266434,0.624897
807,709.044,7.25463,0.0262039,0.267389,0.626503
808,709.236,7.31446,0.0276903,0.271969,0.634824
809,709.43,7.37414,0.0278962,0.277591,0.640788
810,709.622,7.43398,0.0281684,0.282011,0.648031
811,709.813,7.49392,0.0288375,0.284742,0.653577
812,710.005,7.55374,0.0291664,0.289524,0.661489
813,710.195,7.61374,0.0293619,0.291389,0.665242
814,710.379,7.67417,0.0301946,0.300186,0.675305
815,710.564,7.73455,0.0307578,0.310037,0.68661
816,710.75,7.79481,0.0310664,0.309067,0.690781
817,710.934,7.85523,0.0321525,0.318114,0.700277
818,711.117,7.91576,0.0327985,0.32515,0.707334
819,711.297,7.97645,0.033375,0.331302,0.71669
820,711.475,8.03735,0.0331456,0.33421,0.722514
821,711.656,8.09801,0.0339417,0.340747,0.732193
822,711.835,8.15882,0.0347195,0.345074,0.739948
823,712.008,8.22009,0.0356947,0.355549,0.750393
824,712.186,8.28096,0.0358014,0.35884,0.756481
825,712.363,8.34188,0.0360138,0.361319,0.760424
826,712.533,8.40338,0.0367478,0.369944,0.773966
827,712.7,8.46507,0.0372633,0.375643,0.784146
828,712.874,8.52623,0.0382733,0.387611,0.795916
829,713.044,8.58771,0.0390625,0.396427,0.808496
830,713.211,8.64936,0.0395478,0.402862,0.819498
831,713.382,8.71079,0.0405009,0.410672,0.82601
832,713.548,8.77255,0.0413399,0.417011,0.840457
833,713.718,8.83401,0.0417073,0.424152,0.845492
834,713.879,8.89619,0.0424327,0.437271,0.863799
835,714.045,8.95792,0.0430574,0.442257,0.871766
836,714.212,9.01962,0.0437605,0.447834,0.881188
837,714.371,9.08187,0.0447091,0.45966,0.897033
