total_extension_nm,DNA_extension_avg_nm,force_avg_pN,force_sd_pN,average_bp_unzipped_avg,bp_unzipped_sd
0,-0.26717,0.0197866,nan,0.321557,0.555027
1,0.732101,0.0198406,9.34406e-06,0.321562,0.555035
2,1.73138,0.0198937,5.3948e-06,0.321557,0.555028
3,2.73066,0.0199475,0,0.321576,0.555038
4,3.72993,0.0200015,nan,0.321576,0.555038
5,4.7292,0.0200555,nan,0.321576,0.555038
6,5.72847,0.0201098,0,0.321557,0.555028
7,6.72772,0.0201647,0,0.321562,0.555035
8,7.72699,0.0202188,7.62939e-06,0.321557,0.555027
9,8.72624,0.0202746,nan,0.321562,0.555035
10,9.7255,0.0203296,5.3948e-06,0.321558,0.55503
11,10.7248,0.0203845,nan,0.321557,0.555027
12,11.724,0.0204404,7.62939e-06,0.321557,0.555027
13,12.7232,0.0204963,9.34406e-06,0.321557,0.555027
14,13.7225,0.0205528,nan,0.321576,0.555038
15,14.7217,0.020609,nan,0.321557,0.555028
16,15.721,0.0206658,nan,0.321557,0.555028
17,16.7202,0.0207226,9.34406e-06,0.321558,0.55503
18,17.7194,0.0207794,5.3948e-06,0.321557,0.555027
19,18.7186,0.0208371,0,0.321558,0.55503
20,19.7179,0.0208949,0,0.321562,0.555035
21,20.7171,0.0209526,5.3948e-06,0.321558,0.55503
22,21.7163,0.0210104,5.3948e-06,0.321557,0.555028
23,22.7155,0.0210688,9.34406e-06,0.321575,0.555038
24,23.7147,0.0211275,nan,0.321575,0.555038
25,24.7139,0.0211855,7.62939e-06,0.321557,0.555027
26,25.7131,0.0212451,7.62939e-06,0.321557,0.555028
27,26.7123,0.0213046,7.62939e-06,0.321562,0.555035
28,27.7115,0.021364,9.34406e-06,0.321575,0.555038
29,28.7107,0.0214239,7.62939e-06,0.321561,0.555035
30,29.7099,0.0214835,0,0.321557,0.555028
31,30.7091,0.0215438,1.07896e-05,0.321575,0.555038
32,31.7083,0.0216046,nan,0.321557,0.555029
33,32.7075,0.0216651,nan,0.321557,0.555029
34,33.7066,0.0217256,nan,0.321556,0.555027
35,34.7058,0.0217871,0,0.321556,0.555027
36,35.705,0.0218486,nan,0.321556,0.555027
37,36.7042,0.0219107,7.62939e-06,0.321575,0.555037
38,37.7033,0.0219731,nan,0.321575,0.555038
39,38.7025,0.0220348,0,0.321556,0.555027
40,39.7016,0.0220981,0,0.321561,0.555035
41,40.7008,0.0221606,0,0.321557,0.555029
42,41.6999,0.0222239,0,0.321561,0.555035
43,42.6991,0.0222872,1.07896e-05,0.321561,0.555035
44,43.6982,0.0223512,7.62939e-06,0.321575,0.555038
45,44.6973,0.0224148,0,0.321556,0.555027
46,45.6965,0.022479,nan,0.321561,0.555034
47,46.6956,0.0225433,1.07896e-05,0.321556,0.555027
48,47.6947,0.0226085,nan,0.321557,0.555029
49,48.6938,0.0226737,7.62939e-06,0.321561,0.555034
50,49.693,0.0227389,0,0.321557,0.555029
51,50.6921,0.0228041,7.62939e-06,0.321556,0.555027
52,51.6912,0.0228702,nan,0.321561,0.555034
53,52.6903,0.0229363,0,0.321556,0.555027
54,53.6894,0.0230031,nan,0.321574,0.555037
55,54.6885,0.0230695,0,0.321561,0.555034
56,55.6876,0.0231365,7.62939e-06,0.321561,0.555034
57,56.6867,0.0232043,nan,0.321574,0.555038
58,57.6858,0.0232716,1.07896e-05,0.321556,0.555027
59,58.6849,0.0233396,0,0.321561,0.555034
60,59.6839,0.0234076,nan,0.321556,0.555027
61,60.683,0.0234765,0,0.321557,0.555029
62,61.6821,0.0235454,1.07896e-05,0.321557,0.555029
63,62.6811,0.0236143,0,0.321556,0.555027
64,63.6802,0.0236833,0,0.321556,0.555026
65,64.6793,0.023754,nan,0.321561,0.555035
66,65.6783,0.023823,7.62939e-06,0.321556,0.555026
67,66.6774,0.0238938,nan,0.321556,0.555026
68,67.6764,0.0239645,nan,0.321556,0.555027
69,68.6755,0.0240353,nan,0.321556,0.555027
70,69.6745,0.0241068,1.07896e-05,0.321573,0.555036
71,70.6735,0.0241787,1.07896e-05,0.321557,0.555029
72,71.6726,0.0242504,nan,0.32156,0.555034
73,72.6716,0.0243222,7.62939e-06,0.321556,0.555026
74,73.6706,0.0243948,0,0.321556,0.555026
75,74.6696,0.0244681,1.32145e-05,0.321573,0.555036
76,75.6686,0.0245419,7.62939e-06,0.321561,0.555034
77,76.6676,0.0246146,0,0.321556,0.555026
78,77.6666,0.0246891,7.62939e-06,0.321557,0.555029
79,78.6656,0.0247636,1.07896e-05,0.32156,0.555034
80,79.6646,0.0248381,1.32145e-05,0.32156,0.555034
81,80.6636,0.0249126,0,0.321556,0.555027
82,81.6626,0.0249878,0,0.321573,0.555036
83,82.6616,0.0250635,0,0.321556,0.555027
84,83.6605,0.0251398,1.32145e-05,0.321561,0.555036
85,84.6595,0.0252162,nan,0.321561,0.555036
86,85.6585,0.0252926,nan,0.321557,0.555029
87,86.6575,0.025369,nan,0.321555,0.555026
88,87.6564,0.0254472,nan,0.321561,0.555036
89,88.6554,0.0255242,nan,0.321572,0.555036
90,89.6543,0.0256018,7.62939e-06,0.321555,0.555026
91,90.6532,0.0256807,nan,0.321572,0.555036
92,91.6522,0.0257601,1.07896e-05,0.321561,0.555036
93,92.6511,0.0258383,0,0.321555,0.555026
94,93.65,0.0259184,1.07896e-05,0.321561,0.555035
95,94.649,0.0259985,7.62939e-06,0.321561,0.555035
96,95.6479,0.0260786,0,0.321561,0.555035
97,96.6468,0.0261587,0,0.321555,0.555027
98,97.6457,0.0262395,0,0.321572,0.555035
99,98.6446,0.0263208,0,0.321555,0.555026
100,99.6435,0.0264027,0,0.321556,0.555027
101,100.642,0.0264847,0,0.321555,0.555026
102,101.641,0.0265666,nan,0.321555,0.555026
103,102.64,0.0266504,1.07896e-05,0.321557,0.55503
104,103.639,0.026734,0,0.321576,0.555042
105,104.638,0.0268169,0,0.321572,0.555035
106,105.637,0.0269016,0,0.321576,0.555042
107,106.636,0.0269857,nan,0.321556,0.555028
108,107.634,0.0270702,1.07896e-05,0.321572,0.555035
109,108.633,0.0271552,1.07896e-05,0.321555,0.555026
110,109.632,0.0272409,1.86881e-05,0.321555,0.555026
111,110.631,0.0273266,nan,0.321555,0.555026
112,111.63,0.0274141,7.62939e-06,0.32156,0.555035
113,112.629,0.0275005,0,0.321571,0.555035
114,113.628,0.0275874,nan,0.321555,0.555026
115,114.626,0.0276749,1.32145e-05,0.321555,0.555026
116,115.625,0.027764,nan,0.321576,0.555042
117,116.624,0.0278519,1.32145e-05,0.321555,0.555026
118,117.623,0.0279413,1.07896e-05,0.321557,0.55503
119,118.622,0.0280307,nan,0.321557,0.55503
120,119.62,0.0281201,1.86881e-05,0.321555,0.555026
121,120.619,0.0282108,7.62939e-06,0.321587,0.555044
122,121.618,0.0283008,1.52588e-05,0.321555,0.555025
123,122.617,0.028392,nan,0.321555,0.555026
124,123.615,0.0284833,nan,0.321555,0.555025
125,124.614,0.0285764,0,0.321563,0.555039
126,125.613,0.0286677,nan,0.321555,0.555025
127,126.612,0.0287608,nan,0.321555,0.555026
128,127.61,0.028854,nan,0.321555,0.555025
129,128.609,0.0289484,7.62939e-06,0.321587,0.555044
130,129.608,0.0290421,1.07896e-05,0.321555,0.555026
131,130.607,0.0291371,0,0.321555,0.555026
132,131.605,0.0292321,nan,0.321555,0.555026
133,132.604,0.0293284,0,0.321586,0.555043
134,133.603,0.0294239,nan,0.321555,0.555026
135,134.601,0.0295208,7.62939e-06,0.321556,0.555029
136,135.6,0.0296176,7.62939e-06,0.321556,0.555029
137,136.599,0.0297145,0,0.321554,0.555025
138,137.597,0.0298132,1.52588e-05,0.321556,0.555029
139,138.596,0.0299119,1.70598e-05,0.321556,0.555029
140,139.595,0.0300107,1.52588e-05,0.321556,0.555029
141,140.593,0.0301094,7.62939e-06,0.321554,0.555025
142,141.592,0.03021,0,0.321554,0.555026
143,142.591,0.0303105,7.62939e-06,0.321556,0.555029
144,143.589,0.0304111,nan,0.321554,0.555026
145,144.588,0.0305135,1.07896e-05,0.321562,0.555038
146,145.587,0.0306155,7.62939e-06,0.321585,0.555043
147,146.585,0.0307179,nan,0.321585,0.555043
148,147.584,0.0308209,1.52588e-05,0.321562,0.555038
149,148.582,0.0309247,1.32145e-05,0.321585,0.555043
150,149.581,0.0310277,7.62939e-06,0.321554,0.555026
151,150.58,0.0311333,nan,0.321585,0.555043
152,151.578,0.0312381,1.32145e-05,0.321562,0.555038
153,152.577,0.0313438,0,0.321585,0.555042
154,153.575,0.03145,1.52588e-05,0.321584,0.555042
155,154.574,0.0315566,1.07896e-05,0.321562,0.555038
156,155.572,0.0316628,0,0.321554,0.555025
157,156.571,0.0317709,0,0.321554,0.555025
158,157.57,0.0318789,0,0.321553,0.555024
159,158.568,0.0319887,1.07896e-05,0.321562,0.555037
160,159.567,0.0320986,nan,0.321562,0.555037
161,160.565,0.0322085,nan,0.321562,0.555037
162,161.564,0.0323185,nan,0.321554,0.555025
163,162.562,0.0324302,1.52588e-05,0.321561,0.555037
164,163.561,0.0325419,0,0.321562,0.555037
165,164.559,0.0326537,1.86881e-05,0.321555,0.555028
166,165.558,0.0327668,0,0.321584,0.555042
167,166.556,0.0328809,0,0.321561,0.555037
168,167.554,0.0329946,1.07896e-05,0.321561,0.555037
169,168.553,0.0331082,0,0.321553,0.555024
170,169.551,0.0332237,nan,0.321553,0.555025
171,170.55,0.0333405,nan,0.321583,0.555041
172,171.548,0.0334565,1.07896e-05,0.321561,0.555037
173,172.547,0.0335739,1.86881e-05,0.321555,0.555028
174,173.545,0.0336912,1.07896e-05,0.321561,0.555036
175,174.543,0.0338099,nan,0.321583,0.555041
176,175.542,0.0339278,nan,0.321553,0.555024
177,176.54,0.0340483,2.15792e-05,0.321582,0.555041
178,177.539,0.0341681,1.07896e-05,0.321554,0.555028
179,178.537,0.0342892,0,0.321554,0.555028
180,179.535,0.0344116,nan,0.321584,0.555045
181,180.534,0.0345326,nan,0.321582,0.555041
182,181.532,0.0346556,1.52588e-05,0.321582,0.55504
183,182.53,0.034779,nan,0.32156,0.555036
184,183.529,0.0349038,1.07896e-05,0.321561,0.555037
185,184.527,0.0350281,1.07896e-05,0.321582,0.55504
186,185.525,0.0351534,0,0.321554,0.555027
187,186.524,0.03528,nan,0.32156,0.555037
188,187.522,0.0354067,1.07896e-05,0.321561,0.555037
189,188.52,0.0355334,1.52588e-05,0.321554,0.555027
190,189.518,0.0356614,1.07896e-05,0.321581,0.55504
191,190.517,0.0357904,1.07896e-05,0.321554,0.555027
192,191.515,0.0359208,0,0.321561,0.555039
193,192.513,0.0360512,0,0.321561,0.555039
194,193.511,0.0361815,nan,0.32156,0.555036
195,194.51,0.036312,nan,0.321552,0.555024
196,195.508,0.036446,1.07896e-05,0.321561,0.555039
197,196.506,0.0365783,0,0.32156,0.555035
198,197.504,0.0367119,1.07896e-05,0.321581,0.555039
199,198.502,0.0368465,1.86881e-05,0.321559,0.555035
200,199.501,0.0369825,1.52588e-05,0.32156,0.555036
201,200.499,0.037118,0,0.32158,0.555039
202,201.497,0.0372545,nan,0.321553,0.555027
203,202.495,0.0373923,nan,0.321553,0.555027
204,203.493,0.0375302,nan,0.321552,0.555024
205,204.491,0.0376698,1.07896e-05,0.321559,0.555035
206,205.489,0.0378095,1.52588e-05,0.321553,0.555027
207,206.488,0.0379511,nan,0.321561,0.555038
208,207.486,0.0380926,nan,0.32156,0.555038
209,208.484,0.0382342,nan,0.321559,0.555035
210,209.482,0.0383771,nan,0.321579,0.555039
211,210.48,0.038521,0,0.32156,0.555038
212,211.478,0.0386663,1.86881e-05,0.32156,0.555038
213,212.476,0.0388116,nan,0.32156,0.555038
214,213.474,0.0389569,nan,0.321553,0.555027
215,214.472,0.0391049,nan,0.321606,0.555054
216,215.47,0.0392512,1.07896e-05,0.321551,0.555023
217,216.468,0.0394002,0,0.321552,0.555027
218,217.466,0.0395493,0,0.321551,0.555023
219,218.464,0.0397014,1.86881e-05,0.321585,0.555049
220,219.462,0.039851,2.15792e-05,0.321551,0.555023
221,220.46,0.0400037,nan,0.321552,0.555026
222,221.458,0.0401565,nan,0.321551,0.555023
223,222.456,0.0403124,1.07896e-05,0.321585,0.555049
224,223.454,0.0404657,nan,0.321552,0.555026
225,224.451,0.0406221,1.52588e-05,0.321559,0.555037
226,225.449,0.0407785,nan,0.321559,0.555037
227,226.447,0.0409351,0,0.321551,0.555023
228,227.445,0.0410951,nan,0.321565,0.555044
229,228.443,0.0412544,0,0.321604,0.555052
230,229.441,0.0414146,1.07896e-05,0.321604,0.555052
231,230.439,0.0415757,1.52588e-05,0.321564,0.555044
232,231.436,0.041736,1.52588e-05,0.32155,0.555023
233,232.434,0.0418999,nan,0.321553,0.555028
234,233.432,0.0420638,1.07896e-05,0.321551,0.555025
235,234.43,0.0422291,1.86881e-05,0.321577,0.555037
236,235.428,0.0423953,0,0.321558,0.555036
237,236.425,0.0425629,nan,0.321564,0.555043
238,237.423,0.0427305,1.07896e-05,0.321564,0.555043
239,238.421,0.0428983,0,0.321551,0.555025
240,239.418,0.0430695,nan,0.321563,0.555043
241,240.416,0.0432404,nan,0.321582,0.555047
242,241.414,0.0434123,1.07896e-05,0.321563,0.555043
243,242.412,0.0435838,nan,0.32155,0.555022
244,243.409,0.0437588,1.07896e-05,0.321552,0.555027
245,244.407,0.0439339,1.52588e-05,0.321557,0.555035
246,245.404,0.044109,nan,0.32155,0.555025
247,246.402,0.0442877,nan,0.321563,0.555042
248,247.4,0.0444661,2.15792e-05,0.321581,0.555046
249,248.397,0.0446453,1.52588e-05,0.321563,0.555042
250,249.395,0.0448243,nan,0.321551,0.555027
251,250.392,0.0450067,0,0.321562,0.555042
252,251.39,0.0451892,nan,0.321562,0.555042
253,252.387,0.0453719,1.52588e-05,0.321551,0.555027
254,253.385,0.045558,0,0.321562,0.555041
255,254.382,0.0457443,nan,0.321562,0.555041
256,255.38,0.0459305,2.15792e-05,0.321562,0.555041
257,256.377,0.0461196,0,0.321599,0.55505
258,257.375,0.0463069,1.52588e-05,0.32155,0.555026
259,258.372,0.0464996,0,0.321599,0.55505
260,259.37,0.0466905,1.52588e-05,0.321561,0.555041
261,260.367,0.0468842,nan,0.321561,0.555041
262,261.364,0.0470779,nan,0.321561,0.555041
263,262.362,0.0472718,nan,0.32155,0.555026
264,263.359,0.0474691,0,0.321561,0.55504
265,264.356,0.0476666,1.52588e-05,0.32155,0.555025
266,265.354,0.0478668,1.52588e-05,0.321598,0.555049
267,266.351,0.0480652,0,0.32155,0.555025
268,267.348,0.0482664,0,0.321549,0.555025
269,268.346,0.0484703,1.52588e-05,0.321597,0.555048
270,269.343,0.0486752,nan,0.321597,0.555048
271,270.34,0.04888,3.05176e-05,0.321596,0.555048
272,271.337,0.049086,2.6429e-05,0.321549,0.555025
273,272.334,0.0492945,0,0.32156,0.555041
274,273.332,0.0495032,0,0.321549,0.555025
275,274.329,0.0497145,0,0.321595,0.555047
276,275.326,0.0499269,nan,0.321598,0.555053
277,276.323,0.0501392,1.52588e-05,0.321596,0.555047
278,277.32,0.0503526,0,0.321548,0.555024
279,278.317,0.0505686,1.52588e-05,0.321548,0.555024
280,279.314,0.0507874,nan,0.321594,0.555047
281,280.311,0.0510072,nan,0.321596,0.555052
282,281.308,0.051227,0,0.321594,0.555046
283,282.305,0.0514477,0,0.321559,0.555039
284,283.302,0.0516712,nan,0.321558,0.555039
285,284.299,0.0518949,nan,0.321548,0.555025
286,285.296,0.0521211,1.52588e-05,0.321593,0.555046
287,286.293,0.0523492,2.15792e-05,0.321558,0.555039
288,287.29,0.0525791,0,0.321605,0.555064
289,288.287,0.0528074,nan,0.321557,0.555037
290,289.284,0.0530412,2.15792e-05,0.321594,0.55505
291,290.281,0.0532732,2.6429e-05,0.321547,0.555024
292,291.277,0.0535105,nan,0.321604,0.555063
293,292.274,0.0537453,0,0.321592,0.555045
294,293.271,0.0539837,nan,0.321591,0.555044
295,294.268,0.054223,1.52588e-05,0.321557,0.555037
296,295.265,0.0544652,nan,0.321559,0.555042
297,296.261,0.0547073,2.15792e-05,0.321556,0.555037
298,297.258,0.0549522,0,0.321592,0.555048
299,298.255,0.0551981,3.05176e-05,0.32159,0.555043
300,299.251,0.0554476,nan,0.321602,0.555062
301,300.248,0.0556946,3.41197e-05,0.321546,0.555023
302,301.245,0.0559469,0,0.321591,0.555048
303,302.241,0.0562001,3.05176e-05,0.321601,0.555061
304,303.238,0.0564545,1.52588e-05,0.321557,0.55504
305,304.234,0.0567106,nan,0.321591,0.555048
306,305.231,0.0569686,nan,0.321557,0.55504
307,306.227,0.0572293,nan,0.321557,0.55504
308,307.224,0.0574901,nan,0.321556,0.55504
309,308.22,0.0577537,nan,0.32159,0.555048
310,309.217,0.0580191,nan,0.321556,0.555039
311,310.213,0.0582863,nan,0.321599,0.555059
312,311.209,0.0585554,nan,0.321565,0.555052
313,312.206,0.0588239,nan,0.321544,0.555021
314,313.202,0.0590984,nan,0.321598,0.555058
315,314.198,0.0593741,3.05176e-05,0.321598,0.555059
316,315.195,0.0596497,2.15792e-05,0.321598,0.555059
317,316.191,0.0599264,nan,0.321555,0.555038
318,317.187,0.0602085,1.52588e-05,0.321597,0.555058
319,318.183,0.0604907,0,0.32163,0.555066
320,319.179,0.0607748,0,0.321597,0.555058
321,320.176,0.0610589,2.6429e-05,0.321554,0.555037
322,321.172,0.0613485,nan,0.321596,0.555058
323,322.168,0.061639,nan,0.321596,0.555057
324,323.164,0.0619306,2.15792e-05,0.321553,0.555036
325,324.16,0.0622267,nan,0.321629,0.555069
326,325.156,0.062522,nan,0.321587,0.555048
327,326.152,0.0628201,2.15792e-05,0.321585,0.555044
328,327.148,0.0631217,nan,0.321594,0.555056
329,328.144,0.0634236,2.15792e-05,0.321584,0.555043
330,329.139,0.063729,0,0.321586,0.555047
331,330.135,0.0640372,nan,0.321625,0.555063
332,331.131,0.0643446,0,0.321551,0.555035
333,332.127,0.0646574,nan,0.321561,0.555048
334,333.123,0.0649705,nan,0.321551,0.555034
335,334.118,0.0652889,nan,0.321626,0.555066
336,335.114,0.0656066,0,0.321584,0.555046
337,336.11,0.0659269,0,0.321584,0.555045
338,337.105,0.0662509,nan,0.321591,0.555054
339,338.101,0.0665778,2.15792e-05,0.321626,0.555069
340,339.097,0.0669056,nan,0.321625,0.555069
341,340.092,0.0672353,3.73762e-05,0.321559,0.555047
342,341.088,0.0675687,0,0.321624,0.555068
343,342.083,0.067904,2.15792e-05,0.321624,0.555068
344,343.079,0.0682412,0,0.321558,0.555046
345,344.074,0.068582,3.05176e-05,0.321623,0.555067
346,345.069,0.0689247,2.15792e-05,0.321622,0.555067
347,346.065,0.0692693,3.05176e-05,0.321557,0.555045
348,347.06,0.0696176,0,0.321621,0.555066
349,348.055,0.0699678,nan,0.321619,0.555061
350,349.051,0.0703199,nan,0.321556,0.555044
351,350.046,0.0706775,0,0.321556,0.555044
352,351.041,0.0710351,0,0.321556,0.555044
353,352.036,0.0713983,2.15792e-05,0.321619,0.555064
354,353.031,0.0717634,2.15792e-05,0.321619,0.555064
355,354.026,0.0721285,3.05176e-05,0.321618,0.555063
356,355.021,0.0724981,3.05176e-05,0.321595,0.555066
357,356.016,0.0728733,nan,0.321635,0.555089
358,357.011,0.0732461,nan,0.321616,0.555062
359,358.006,0.073626,3.05176e-05,0.321616,0.555062
360,359.001,0.074006,4.31584e-05,0.321616,0.555062
361,359.996,0.0743879,nan,0.321552,0.555041
362,360.99,0.0747753,0,0.321552,0.55504
363,361.985,0.0751683,0,0.321614,0.55506
364,362.98,0.075563,3.05176e-05,0.321631,0.555085
365,363.974,0.0759581,2.15792e-05,0.321614,0.555062
366,364.969,0.0763548,nan,0.321551,0.555039
367,365.964,0.0767572,nan,0.32155,0.555038
368,366.958,0.0771651,3.05176e-05,0.321612,0.555061
369,367.953,0.0775748,3.73762e-05,0.321611,0.55506
370,368.947,0.0779846,0,0.32161,0.555057
371,369.941,0.0784019,nan,0.32161,0.555059
372,370.936,0.0788191,nan,0.321609,0.555056
373,371.93,0.0792435,3.05176e-05,0.321626,0.555081
374,372.924,0.0796684,3.05176e-05,0.321609,0.555058
375,373.919,0.080095,nan,0.321551,0.555044
376,374.913,0.0805271,nan,0.32155,0.555043
377,375.907,0.0809649,nan,0.321607,0.555057
378,376.901,0.0814042,nan,0.321623,0.555078
379,377.895,0.0818459,2.15792e-05,0.321549,0.555042
380,378.889,0.0822929,nan,0.321549,0.555044
381,379.883,0.0827453,3.73762e-05,0.321621,0.555077
382,380.877,0.0831998,0,0.321624,0.555084
383,381.87,0.0836545,nan,0.321604,0.555054
384,382.864,0.0841162,3.05176e-05,0.321619,0.555075
385,383.858,0.0845802,4.31584e-05,0.321546,0.555039
386,384.852,0.0850531,5.2858e-05,0.321677,0.555095
387,385.845,0.0855243,5.70932e-05,0.32162,0.555081
388,386.839,0.0860012,0,0.32162,0.55508
389,387.832,0.0864836,2.15792e-05,0.321674,0.555093
390,388.826,0.0869644,3.05176e-05,0.321544,0.555039
391,389.819,0.0874541,nan,0.321614,0.555071
392,390.812,0.0879477,nan,0.321559,0.555059
393,391.806,0.088445,3.05176e-05,0.321616,0.555077
394,392.799,0.0889461,nan,0.321558,0.555058
395,393.792,0.0894508,0,0.321611,0.555069
396,394.785,0.0899595,4.31584e-05,0.321541,0.555036
397,395.778,0.0904771,4.31584e-05,0.321667,0.555088
398,396.771,0.0909933,nan,0.321596,0.555053
399,397.764,0.0915202,0,0.321669,0.555094
400,398.757,0.0920436,nan,0.321608,0.555068
401,399.75,0.0925782,0,0.321664,0.555085
402,400.743,0.0931146,3.05176e-05,0.321663,0.555084
403,401.735,0.0936548,5.2858e-05,0.321553,0.555055
404,402.728,0.0942024,4.31584e-05,0.321664,0.55509
405,403.721,0.0947537,nan,0.321663,0.55509
406,404.713,0.0953069,0,0.321607,0.555071
407,405.706,0.0958711,5.2858e-05,0.321677,0.555111
408,406.698,0.096432,5.2858e-05,0.321605,0.555069
409,407.69,0.0970038,6.10352e-05,0.321659,0.555087
410,408.682,0.0975794,3.05176e-05,0.321604,0.55507
411,409.675,0.0981603,5.2858e-05,0.321618,0.55509
412,410.667,0.0987472,3.05176e-05,0.321657,0.555086
413,411.659,0.0993321,6.82394e-05,0.321547,0.555048
414,412.651,0.0999282,0,0.321546,0.555047
415,413.643,0.100535,3.05176e-05,0.321669,0.555104
416,414.634,0.101141,5.2858e-05,0.321613,0.555086
417,415.626,0.101751,0,0.321613,0.555085
418,416.618,0.102368,nan,0.32165,0.555079
419,417.609,0.102994,0,0.321649,0.555082
420,418.601,0.103622,nan,0.321597,0.555067
421,419.592,0.10426,0,0.321677,0.55512
422,420.584,0.104901,3.05176e-05,0.321676,0.555119
423,421.575,0.105542,nan,0.321644,0.555077
424,422.566,0.106198,nan,0.321658,0.555098
425,423.557,0.106853,4.31584e-05,0.321643,0.555077
426,424.548,0.107524,4.31584e-05,0.321671,0.555115
427,425.539,0.108194,0,0.321672,0.555121
428,426.53,0.108865,nan,0.321639,0.555074
429,427.521,0.10955,4.31584e-05,0.321667,0.555112
430,428.512,0.110236,0,0.321637,0.555072
431,429.502,0.110936,5.2858e-05,0.321664,0.55511
432,430.493,0.111636,7.47525e-05,0.321649,0.555089
433,431.483,0.112351,7.47525e-05,0.321667,0.555121
434,432.473,0.113067,4.31584e-05,0.321667,0.55512
435,433.464,0.113783,nan,0.32163,0.555067
436,434.454,0.114513,3.05176e-05,0.321629,0.555066
437,435.444,0.115257,3.05176e-05,0.321663,0.55512
438,436.434,0.115992,3.05176e-05,0.321532,0.555045
439,437.424,0.116747,0,0.321658,0.555113
440,438.413,0.117507,6.82394e-05,0.321659,0.555117
441,439.403,0.118267,3.05176e-05,0.321656,0.555111
442,440.393,0.119042,4.31584e-05,0.321656,0.555114
443,441.382,0.119817,0,0.321648,0.555095
444,442.371,0.120607,3.05176e-05,0.321651,0.555107
445,443.361,0.121401,3.05176e-05,0.321524,0.555037
446,444.35,0.122205,3.05176e-05,0.321523,0.555036
447,445.339,0.123021,6.10352e-05,0.321648,0.555107
448,446.328,0.12384,5.2858e-05,0.321647,0.555106
449,447.317,0.12466,nan,0.321616,0.555064
450,448.305,0.125505,0,0.32174,0.555134
451,449.294,0.126344,nan,0.321642,0.555102
452,450.283,0.127193,0,0.32164,0.5551
453,451.271,0.128057,4.31584e-05,0.321638,0.555098
454,452.259,0.128932,0,0.321759,0.555167
455,453.247,0.129801,0,0.321635,0.555095
456,454.235,0.130695,4.31584e-05,0.321633,0.555094
457,455.223,0.131589,nan,0.321631,0.555092
458,456.211,0.132497,4.31584e-05,0.321657,0.55513
459,457.199,0.133407,4.31584e-05,0.321628,0.55509
460,458.186,0.134331,7.47525e-05,0.321626,0.555088
461,459.174,0.135269,6.10352e-05,0.321657,0.555137
462,460.161,0.136208,0,0.321627,0.555097
463,461.148,0.137162,nan,0.321627,0.555099
464,462.135,0.13813,nan,0.32165,0.555132
465,463.122,0.139099,4.31584e-05,0.321623,0.555096
466,464.109,0.140082,8.63167e-05,0.321621,0.555094
467,465.095,0.14108,4.31584e-05,0.321644,0.555126
468,466.082,0.142079,4.31584e-05,0.321617,0.55509
469,467.068,0.143092,0,0.321615,0.555088
470,468.054,0.14412,4.31584e-05,0.321638,0.555121
471,469.04,0.145149,nan,0.32161,0.555084
472,470.026,0.146206,0,0.32164,0.555132
473,471.012,0.147261,7.47525e-05,0.321717,0.555135
474,471.997,0.148333,4.31584e-05,0.321744,0.555178
475,472.983,0.149406,7.47525e-05,0.321711,0.555131
476,473.968,0.150509,nan,0.321738,0.555174
477,474.953,0.151611,nan,0.321736,0.555171
478,475.938,0.152719,4.31584e-05,0.321596,0.555074
479,476.923,0.153847,7.47525e-05,0.321701,0.555122
480,477.907,0.154998,4.31584e-05,0.321622,0.555118
481,478.892,0.156142,7.47525e-05,0.321695,0.555117
482,479.876,0.157308,4.31584e-05,0.321611,0.555099
483,480.86,0.158496,6.10352e-05,0.321726,0.555175
484,481.844,0.159688,7.47525e-05,0.321722,0.555172
485,482.828,0.160884,nan,0.321604,0.555092
486,483.811,0.162102,0,0.321686,0.55512
487,484.794,0.163353,0,0.321714,0.555165
488,485.778,0.164591,nan,0.321681,0.555115
489,486.76,0.165857,4.31584e-05,0.321707,0.555159
490,487.743,0.167138,nan,0.321703,0.555156
491,488.726,0.16842,7.47525e-05,0.3217,0.555153
492,489.708,0.169731,6.10352e-05,0.321703,0.555165
493,490.69,0.171042,0.000105716,0.321693,0.555147
494,491.672,0.172383,nan,0.321719,0.555193
495,492.654,0.173724,4.31584e-05,0.321687,0.555141
496,493.636,0.175095,0,0.321695,0.555167
497,494.617,0.176466,8.63167e-05,0.32168,0.555135
498,495.598,0.177867,8.63167e-05,0.321678,0.555139
499,496.579,0.179278,8.63167e-05,0.321778,0.555189
500,497.56,0.180709,0,0.321774,0.555186
501,498.54,0.182158,6.10352e-05,0.321676,0.55515
502,499.521,0.183619,6.10352e-05,0.321673,0.555147
503,500.501,0.185108,0,0.321714,0.555204
504,501.48,0.186599,8.63167e-05,0.321664,0.55514
505,502.46,0.188118,0.00012207,0.321705,0.555196
506,503.439,0.18966,8.63167e-05,0.321852,0.555229
507,504.418,0.19121,6.10352e-05,0.321848,0.555225
508,505.397,0.192789,8.63167e-05,0.321852,0.555242
509,506.375,0.194376,nan,0.32169,0.555187
510,507.354,0.195986,nan,0.321694,0.555204
511,508.332,0.197617,6.10352e-05,0.321836,0.555229
512,509.309,0.199264,6.10352e-05,0.321685,0.555195
513,510.287,0.200933,0.000105716,0.321679,0.555191
514,511.264,0.202624,nan,0.32182,0.555216
515,512.241,0.20433,8.63167e-05,0.32167,0.555182
516,513.217,0.20608,nan,0.321863,0.55529
